name;open;high;low;close;volume;marketCap;timestamp
"2781";11493.2558564646;28578.7223864518;0.0962080747;1.0245214017;13344909.16;43335920.95;"2023-08-21T00:00:00.000Z"
"2781";1.0244435476;1.0580804152;0.9742680668;1.00349851;16356794.51;44531691.88;"2023-08-28T00:00:00.000Z"
"2781";1.0034973841;1.0394321048;0.9910515164;0.9987080334;12624175.09;44319107.58;"2023-09-04T00:00:00.000Z"
"2781";0.9987013449;1.0034646802;0.9966880542;0.9992261197;26991251.25;44342098.4;"2023-09-11T00:00:00.000Z"
"2781";0.9991968954;1.0024036387;0.9977206943;1.0009060926;25341243.47;44416649.62;"2023-09-18T00:00:00.000Z"
"2781";1.0008853289;1.0056561663;0.9962438855;0.9990180579;21587503.69;44332865.36;"2023-09-25T00:00:00.000Z"
"2781";0.9990047974;1.0034619755;0.9949464903;0.9994453372;23525546.71;109335862.26;"2023-10-02T00:00:00.000Z"
"2781";0.9994324983;1.0028118525;0.9978001302;1.0004546777;15495681.12;120051100.2;"2023-10-09T00:00:00.000Z"
"2781";1.0004831403;1.0020822771;0.9962012189;1.0010635101;27153869.48;130667359.88;"2023-10-16T00:00:00.000Z"
"2781";1.0005648736;1.0066726593;0.9967212955;0.9982554862;36917683.18;148082154.64;"2023-10-23T00:00:00.000Z"
"2781";0.998274525;1.0020573916;0.9964442883;0.9993307284;24275925.75;158850552.09;"2023-10-30T00:00:00.000Z"
"2781";0.9993124083;1.0016538825;0.9968479854;0.9997934259;32038268.23;158924100.61;"2023-11-06T00:00:00.000Z"
"2781";0.9998283907;1.0056665846;0.9967199962;1.0008956139;34298650.64;159099301.05;"2023-11-13T00:00:00.000Z"
"2781";1.0008467194;1.0025754103;0.9900506881;1.0005127259;41466564.32;159038438.34;"2023-11-20T00:00:00.000Z"
"2781";1.0004934992;1.0006868287;0.9949918543;0.996304432;29301900;158369500.84;"2023-11-27T00:00:00.000Z"
"2781";0.9962669137;1.0026544229;0.994672535;0.9993014965;49852149.61;158845905.02;"2023-12-04T00:00:00.000Z"
"2781";0.9993071324;1.0046337516;0.995546427;0.9987059709;77157394.35;158751242.1;"2023-12-11T00:00:00.000Z"
"2781";0.9986564957;1.001882022;0.9959165723;1.0004194525;52813743.88;159023611.88;"2023-12-18T00:00:00.000Z"
"2781";1.0004289338;1.0026132689;0.9918793443;1.0007636219;61400930.09;159078320;"2023-12-25T00:00:00.000Z"
"2781";1.0006631549;1.003564621;0.99395579;0.999036372;91525643.19;273833348.9;"2024-01-01T00:00:00.000Z"
"2781";0.9990311926;1.0030721838;0.9929540158;0.9995356118;155611018.74;294771775.3;"2024-01-08T00:00:00.000Z"
"2781";0.9996285281;1.0006466798;0.9959453504;0.9992047917;79984683.98;300935744.36;"2024-01-15T00:00:00.000Z"
"2781";0.9992156602;1.0003306347;0.9958701415;0.9990486634;80406736.18;300888722.37;"2024-01-22T00:00:00.000Z"
"2781";0.9990826799;1.0009643623;0.9965271085;0.9990507423;72281357.58;300889348.48;"2024-01-29T00:00:00.000Z"
"2781";0.9989986225;1.0021106741;0.9961523457;0.9993704988;75900927.62;300985651.22;"2024-02-05T00:00:00.000Z"
"2781";0.9994308822;1.001002479;0.9980188381;0.998969651;120209454.1;304512500.34;"2024-02-12T00:00:00.000Z"
"2781";0.9990462954;1.0002629693;0.9959244324;0.9997333079;89929065.53;304745283.25;"2024-02-19T00:00:00.000Z"
"2781";0.9997219503;1.0006119171;0.9919217507;0.9970698159;157827295.43;263673348.12;"2024-02-26T00:00:00.000Z"
"2781";0.9970677653;1.0036269919;0.994876755;0.9958825147;232903112.15;223426876.65;"2024-03-04T00:00:00.000Z"
"2781";0.9958826524;1.0010205784;0.9957544269;0.9981132634;151251050.48;189723562.72;"2024-03-11T00:00:00.000Z"
"2781";0.9983858888;1.0020397474;0.9956759815;0.9985565933;105918928.04;188213781.64;"2024-03-18T00:00:00.000Z"
